m49,country,year,month,value
528,Netherlands,2017,May,1678.0
528,Netherlands,2017,Jun,1787.0
528,Netherlands,2017,Jul,1966.0
528,Netherlands,2017,Aug,1910.0
528,Netherlands,2017,Sep,1543.0
528,Netherlands,2017,Oct,1646.0
528,Netherlands,2017,Nov,1236.0
528,Netherlands,2017,Dec,1081.0
528,Netherlands,2018,Jan,1052.0
528,Netherlands,2018,Feb,1073.0
528,Netherlands,2018,Mar,1401.0
528,Netherlands,2018,Apr,1834.0
528,Netherlands,2018,May,1882.0
528,Netherlands,2018,Jun,1717.0
528,Netherlands,2018,Jul,2089.0
528,Netherlands,2018,Aug,2052.0
528,Netherlands,2018,Sep,1626.0
528,Netherlands,2018,Oct,1689.0
528,Netherlands,2018,Nov,1286.0
528,Netherlands,2018,Dec,1080.0
528,Netherlands,2019,Jan,1082.0
528,Netherlands,2019,Feb,1133.0
528,Netherlands,2019,Mar,1465.0
528,Netherlands,2019,Apr,2175.0
528,Netherlands,2019,May,1721.0
528,Netherlands,2019,Jun,2042.0
528,Netherlands,2019,Jul,2190.0
528,Netherlands,2019,Aug,2170.0
528,Netherlands,2019,Sep,1700.0
528,Netherlands,2019,Oct,1843.0
528,Netherlands,2019,Nov,1422.0
528,Netherlands,2019,Dec,1185.0
528,Netherlands,2020,Jan,1134.0
528,Netherlands,2020,Feb,1165.0
528,Netherlands,2020,Mar,519.0
528,Netherlands,2020,Apr,63.0
528,Netherlands,2020,May,130.0
528,Netherlands,2020,Jun,575.0
528,Netherlands,2020,Jul,1248.0
528,Netherlands,2020,Aug,1152.0
528,Netherlands,2020,Sep,725.0
528,Netherlands,2020,Oct,287.0
528,Netherlands,2020,Nov,144.0
528,Netherlands,2020,Dec,123.0
528,Netherlands,2021,Jan,112.0
528,Netherlands,2021,Feb,135.0
528,Netherlands,2021,Mar,125.0
528,Netherlands,2021,Apr,141.0
528,Netherlands,2021,May,264.0
528,Netherlands,2021,Jun,432.0
528,Netherlands,2021,Jul,915.0
528,Netherlands,2021,Aug,896.0
528,Netherlands,2021,Sep,902.0
528,Netherlands,2021,Oct,1155.0
528,Netherlands,2021,Nov,877.0
528,Netherlands,2021,Dec,294.0
528,Netherlands,2022,Jan,241.0
528,Netherlands,2022,Feb,531.0
528,Netherlands,2022,Mar,922.0
528,Netherlands,2022,Apr,1777.0
528,Netherlands,2022,May,1557.0
528,Netherlands,2022,Jun,1715.0
528,Netherlands,2022,Jul,2093.0
528,Netherlands,2022,Aug,2041.0
528,Netherlands,2022,Sep,1558.0
528,Netherlands,2022,Oct,1801.0
528,Netherlands,2022,Nov,1298.0
528,Netherlands,2022,Dec,1049.0
528,Netherlands,2023,Jan,978.0
528,Netherlands,2023,Feb,1074.0
528,Netherlands,2023,Mar,1280.0
528,Netherlands,2023,Apr,2139.0
528,Netherlands,2023,May,2091.0
528,Netherlands,2023,Jun,1979.0
528,Netherlands,2023,Jul,2486.0
528,Netherlands,2023,Aug,2132.0
528,Netherlands,2023,Sep,1758.0
528,Netherlands,2023,Oct,1936.0
528,Netherlands,2023,Nov,1325.0
528,Netherlands,2023,Dec,1125.0
528,Netherlands,2024,Jan,1100.0
528,Netherlands,2024,Feb,1133.0
528,Netherlands,2024,Mar,1627.0
528,Netherlands,2024,Apr,1998.0
528,Netherlands,2024,May,2137.0
528,Netherlands,2024,Jun,1908.0
528,Netherlands,2024,Jul,2443.0
528,Netherlands,2024,Aug,2454.0
528,Netherlands,2024,Sep,1864.0
528,Netherlands,2024,Oct,1995.0
528,Netherlands,2024,Nov,1351.0
528,Netherlands,2024,Dec,1243.0
528,Netherlands,2025,Jan,1164.0
528,Netherlands,2025,Feb,1114.0
528,Netherlands,2025,Mar,1553.0
528,Netherlands,2025,Apr,2422.0
528,Netherlands,2025,May,1964.0
528,Netherlands,2025,Jun,2369.0
528,Netherlands,2025,Jul,2462.0
528,Netherlands,2025,Aug,2682.0
528,Netherlands,2025,Sep,1868.0
540,New Caledonia,2015,Feb,7.7
540,New Caledonia,2015,Mar,9.0
540,New Caledonia,2015,Apr,8.9
540,New Caledonia,2015,May,6.8
540,New Caledonia,2015,Jun,8.2
540,New Caledonia,2015,Jul,11.5
540,New Caledonia,2015,Aug,9.1
540,New Caledonia,2015,Sep,10.0
540,New Caledonia,2015,Oct,10.8
540,New Caledonia,2015,Nov,10.5
540,New Caledonia,2015,Dec,12.8
540,New Caledonia,2016,Jan,9.1
540,New Caledonia,2016,Feb,8.2
540,New Caledonia,2016,Mar,9.6
540,New Caledonia,2016,Apr,8.6
540,New Caledonia,2016,May,6.4
540,New Caledonia,2016,Jun,7.6
540,New Caledonia,2016,Jul,11.0
540,New Caledonia,2016,Aug,9.2
540,New Caledonia,2016,Sep,11.2
540,New Caledonia,2016,Oct,10.9
540,New Caledonia,2016,Nov,10.7
540,New Caledonia,2016,Dec,13.3
540,New Caledonia,2017,Jan,8.9
540,New Caledonia,2017,Feb,7.9
540,New Caledonia,2017,Mar,9.2
540,New Caledonia,2017,Apr,9.1
540,New Caledonia,2017,May,7.1
540,New Caledonia,2017,Jun,8.2
540,New Caledonia,2017,Jul,12.1
540,New Caledonia,2017,Aug,9.6
540,New Caledonia,2017,Sep,11.7
540,New Caledonia,2017,Oct,11.8
540,New Caledonia,2017,Nov,11.3
540,New Caledonia,2017,Dec,13.9
540,New Caledonia,2018,Jan,9.2
540,New Caledonia,2018,Feb,7.7
540,New Caledonia,2018,Mar,10.4
540,New Caledonia,2018,Apr,8.9
540,New Caledonia,2018,May,7.1
540,New Caledonia,2018,Jun,8.2
540,New Caledonia,2018,Jul,12.2
540,New Caledonia,2018,Aug,9.8
540,New Caledonia,2018,Sep,11.5
540,New Caledonia,2018,Oct,11.3
540,New Caledonia,2018,Nov,10.3
540,New Caledonia,2018,Dec,13.8
540,New Caledonia,2019,Jan,9.0
540,New Caledonia,2019,Feb,7.8
540,New Caledonia,2019,Mar,9.5
540,New Caledonia,2019,Apr,11.0
540,New Caledonia,2019,May,7.3
540,New Caledonia,2019,Jun,8.3
540,New Caledonia,2019,Jul,12.4
540,New Caledonia,2019,Aug,12.1
540,New Caledonia,2019,Sep,12.0
540,New Caledonia,2019,Oct,13.8
540,New Caledonia,2019,Nov,12.5
540,New Caledonia,2019,Dec,15.3
540,New Caledonia,2020,Jan,10.6
540,New Caledonia,2020,Feb,9.0
540,New Caledonia,2020,Mar,5.0
540,New Caledonia,2020,Apr,0.1
540,New Caledonia,2020,May,0.4
540,New Caledonia,2020,Jun,0.4
540,New Caledonia,2020,Jul,1.0
540,New Caledonia,2020,Aug,1.5
540,New Caledonia,2020,Sep,0.9
540,New Caledonia,2020,Oct,1.1
540,New Caledonia,2020,Nov,1.1
540,New Caledonia,2020,Dec,1.1
540,New Caledonia,2021,Jan,1.5
540,New Caledonia,2021,Feb,1.4
540,New Caledonia,2021,Mar,0.5
540,New Caledonia,2021,Apr,0.8
540,New Caledonia,2021,May,0.6
540,New Caledonia,2021,Jun,0.9
540,New Caledonia,2021,Jul,1.2
540,New Caledonia,2021,Aug,0.9
540,New Caledonia,2021,Sep,0.8
540,New Caledonia,2021,Oct,1.6
540,New Caledonia,2021,Nov,2.0
540,New Caledonia,2021,Dec,1.9
540,New Caledonia,2022,Jan,2.9
540,New Caledonia,2022,Feb,2.1
540,New Caledonia,2022,Mar,2.1
540,New Caledonia,2022,Apr,3.5
540,New Caledonia,2022,May,3.4
540,New Caledonia,2022,Jun,5.4
540,New Caledonia,2022,Jul,8.5
540,New Caledonia,2022,Aug,7.7
540,New Caledonia,2022,Sep,8.3
540,New Caledonia,2022,Oct,10.9
540,New Caledonia,2022,Nov,10.3
540,New Caledonia,2022,Dec,13.6
540,New Caledonia,2023,Jan,10.3
540,New Caledonia,2023,Feb,7.7
540,New Caledonia,2023,Mar,7.8
540,New Caledonia,2023,Apr,10.8
540,New Caledonia,2023,May,7.9
540,New Caledonia,2023,Jun,9.3
540,New Caledonia,2023,Jul,12.4
540,New Caledonia,2023,Aug,9.4
540,New Caledonia,2023,Sep,11.6
540,New Caledonia,2023,Oct,12.2
540,New Caledonia,2023,Nov,11.5
540,New Caledonia,2023,Dec,14.3
540,New Caledonia,2024,Jan,8.9
540,New Caledonia,2024,Feb,7.5
540,New Caledonia,2024,Mar,9.4
540,New Caledonia,2024,Apr,9.3
540,New Caledonia,2024,May,3.2
540,New Caledonia,2024,Jun,1.5
540,New Caledonia,2024,Jul,2.5
540,New Caledonia,2024,Aug,2.9
540,New Caledonia,2024,Sep,2.4
540,New Caledonia,2024,Oct,3.3
540,New Caledonia,2024,Nov,3.2
540,New Caledonia,2024,Dec,5.2
540,New Caledonia,2025,Jan,3.4
540,New Caledonia,2025,Feb,3.0
540,New Caledonia,2025,Mar,3.3
540,New Caledonia,2025,Apr,4.4
540,New Caledonia,2025,May,3.3
540,New Caledonia,2025,Jun,4.7
540,New Caledonia,2025,Jul,6.0
540,New Caledonia,2025,Aug,5.3
540,New Caledonia,2025,Sep,5.0
554,New Zealand,2015,Feb,343.5
554,New Zealand,2015,Mar,291.8
554,New Zealand,2015,Apr,238.0
554,New Zealand,2015,May,176.7
554,New Zealand,2015,Jun,177.0
554,New Zealand,2015,Jul,208.0
554,New Zealand,2015,Aug,202.9
554,New Zealand,2015,Sep,217.0
554,New Zealand,2015,Oct,229.4
554,New Zealand,2015,Nov,300.5
554,New Zealand,2015,Dec,444.9
554,New Zealand,2016,Jan,343.4
554,New Zealand,2016,Feb,373.4
554,New Zealand,2016,Mar,344.4
554,New Zealand,2016,Apr,256.7
554,New Zealand,2016,May,193.6
554,New Zealand,2016,Jun,196.2
554,New Zealand,2016,Jul,237.9
554,New Zealand,2016,Aug,221.2
554,New Zealand,2016,Sep,245.1
554,New Zealand,2016,Oct,260.2
554,New Zealand,2016,Nov,333.6
554,New Zealand,2016,Dec,494.2
554,New Zealand,2017,Jan,381.1
554,New Zealand,2017,Feb,380.0
554,New Zealand,2017,Mar,343.8
554,New Zealand,2017,Apr,311.9
554,New Zealand,2017,May,209.2
554,New Zealand,2017,Jun,230.1
554,New Zealand,2017,Jul,246.9
554,New Zealand,2017,Aug,234.0
554,New Zealand,2017,Sep,252.7
554,New Zealand,2017,Oct,270.5
554,New Zealand,2017,Nov,360.1
554,New Zealand,2017,Dec,513.3
554,New Zealand,2018,Jan,379.2
554,New Zealand,2018,Feb,423.5
554,New Zealand,2018,Mar,388.3
554,New Zealand,2018,Apr,283.9
554,New Zealand,2018,May,222.1
554,New Zealand,2018,Jun,212.2
554,New Zealand,2018,Jul,250.5
554,New Zealand,2018,Aug,246.7
554,New Zealand,2018,Sep,258.2
554,New Zealand,2018,Oct,283.6
554,New Zealand,2018,Nov,385.8
554,New Zealand,2018,Dec,529.3
554,New Zealand,2019,Jan,399.3
554,New Zealand,2019,Feb,417.9
554,New Zealand,2019,Mar,378.3
554,New Zealand,2019,Apr,307.4
554,New Zealand,2019,May,219.3
554,New Zealand,2019,Jun,213.5
554,New Zealand,2019,Jul,255.6
554,New Zealand,2019,Aug,251.1
554,New Zealand,2019,Sep,261.8
554,New Zealand,2019,Oct,283.8
554,New Zealand,2019,Nov,372.1
554,New Zealand,2019,Dec,528.2
554,New Zealand,2020,Jan,410.8
554,New Zealand,2020,Feb,372.7
554,New Zealand,2020,Mar,175.5
554,New Zealand,2020,Apr,1.7
554,New Zealand,2020,May,2.2
554,New Zealand,2020,Jun,3.5
554,New Zealand,2020,Jul,3.5
554,New Zealand,2020,Aug,4.8
554,New Zealand,2020,Sep,5.5
554,New Zealand,2020,Oct,5.1
554,New Zealand,2020,Nov,5.1
554,New Zealand,2020,Dec,5.9
554,New Zealand,2021,Jan,5.4
554,New Zealand,2021,Feb,5.3
554,New Zealand,2021,Mar,4.6
554,New Zealand,2021,Apr,31.9
554,New Zealand,2021,May,57.6
554,New Zealand,2021,Jun,51.6
554,New Zealand,2021,Jul,30.2
554,New Zealand,2021,Aug,2.7
554,New Zealand,2021,Sep,2.3
554,New Zealand,2021,Oct,3.7
554,New Zealand,2021,Nov,5.3
554,New Zealand,2021,Dec,6.2
554,New Zealand,2022,Jan,4.0
554,New Zealand,2022,Feb,5.2
554,New Zealand,2022,Mar,28.6
554,New Zealand,2022,Apr,54.3
554,New Zealand,2022,May,72.8
554,New Zealand,2022,Jun,94.6
554,New Zealand,2022,Jul,134.2
554,New Zealand,2022,Aug,129.8
554,New Zealand,2022,Sep,151.3
554,New Zealand,2022,Oct,161.6
554,New Zealand,2022,Nov,232.7
554,New Zealand,2022,Dec,364.7
554,New Zealand,2023,Jan,268.3
554,New Zealand,2023,Feb,268.7
554,New Zealand,2023,Mar,266.1
554,New Zealand,2023,Apr,221.3
554,New Zealand,2023,May,160.3
554,New Zealand,2023,Jun,178.4
554,New Zealand,2023,Jul,213.8
554,New Zealand,2023,Aug,206.8
554,New Zealand,2023,Sep,224.9
554,New Zealand,2023,Oct,226.0
554,New Zealand,2023,Nov,303.4
554,New Zealand,2023,Dec,418.9
554,New Zealand,2024,Jan,326.4
554,New Zealand,2024,Feb,362.8
554,New Zealand,2024,Mar,340.3
554,New Zealand,2024,Apr,225.0
554,New Zealand,2024,May,179.7
554,New Zealand,2024,Jun,185.3
554,New Zealand,2024,Jul,221.8
554,New Zealand,2024,Aug,214.3
554,New Zealand,2024,Sep,226.9
554,New Zealand,2024,Oct,240.2
554,New Zealand,2024,Nov,321.2
554,New Zealand,2024,Dec,469.8
554,New Zealand,2025,Jan,370.2
554,New Zealand,2025,Feb,354.4
554,New Zealand,2025,Mar,311.8
554,New Zealand,2025,Apr,267.3
554,New Zealand,2025,May,190.6
554,New Zealand,2025,Jun,186.8
554,New Zealand,2025,Jul,236.6
554,New Zealand,2025,Aug,230.3
554,New Zealand,2025,Sep,248.6
558,Nicaragua,2015,Feb,101.8
558,Nicaragua,2015,Mar,126.9
558,Nicaragua,2015,Apr,107.2
558,Nicaragua,2015,May,108.6
558,Nicaragua,2015,Jun,109.5
558,Nicaragua,2015,Jul,129.9
558,Nicaragua,2015,Aug,109.0
558,Nicaragua,2015,Sep,88.8
558,Nicaragua,2015,Oct,95.3
558,Nicaragua,2015,Nov,111.9
558,Nicaragua,2015,Dec,173.1
558,Nicaragua,2016,Jan,135.2
558,Nicaragua,2016,Feb,108.3
558,Nicaragua,2016,Mar,137.5
558,Nicaragua,2016,Apr,94.2
558,Nicaragua,2016,May,113.5
558,Nicaragua,2016,Jun,120.3
558,Nicaragua,2016,Jul,144.9
558,Nicaragua,2016,Aug,112.0
558,Nicaragua,2016,Sep,90.6
558,Nicaragua,2016,Oct,98.6
558,Nicaragua,2016,Nov,106.3
558,Nicaragua,2016,Dec,243.0
558,Nicaragua,2017,Jan,154.2
558,Nicaragua,2017,Feb,124.0
558,Nicaragua,2017,Mar,151.2
558,Nicaragua,2017,Apr,180.7
558,Nicaragua,2017,May,132.6
558,Nicaragua,2017,Jun,132.4
558,Nicaragua,2017,Jul,162.9
558,Nicaragua,2017,Aug,136.1
558,Nicaragua,2017,Sep,117.7
558,Nicaragua,2017,Oct,114.0
558,Nicaragua,2017,Nov,132.5
558,Nicaragua,2017,Dec,248.9
558,Nicaragua,2018,Jan,158.7
558,Nicaragua,2018,Feb,126.9
558,Nicaragua,2018,Mar,195.8
558,Nicaragua,2018,Apr,115.5
558,Nicaragua,2018,May,84.9
558,Nicaragua,2018,Jun,49.7
558,Nicaragua,2018,Jul,65.9
558,Nicaragua,2018,Aug,74.7
558,Nicaragua,2018,Sep,75.4
558,Nicaragua,2018,Oct,80.6
558,Nicaragua,2018,Nov,85.6
558,Nicaragua,2018,Dec,141.8
558,Nicaragua,2019,Jan,104.5
558,Nicaragua,2019,Feb,88.3
558,Nicaragua,2019,Mar,100.1
558,Nicaragua,2019,Apr,114.9
558,Nicaragua,2019,May,99.9
558,Nicaragua,2019,Jun,97.5
558,Nicaragua,2019,Jul,108.8
558,Nicaragua,2019,Aug,103.2
558,Nicaragua,2019,Sep,92.1
558,Nicaragua,2019,Oct,97.4
558,Nicaragua,2019,Nov,110.4
558,Nicaragua,2019,Dec,178.0
558,Nicaragua,2020,Jan,128.2
558,Nicaragua,2020,Feb,114.2
558,Nicaragua,2020,Mar,77.1
558,Nicaragua,2020,Apr,18.1
558,Nicaragua,2020,May,3.2
558,Nicaragua,2020,Jun,3.4
558,Nicaragua,2020,Jul,3.6
558,Nicaragua,2020,Aug,4.5
558,Nicaragua,2020,Sep,4.6
558,Nicaragua,2020,Oct,5.9
558,Nicaragua,2020,Nov,8.3
558,Nicaragua,2020,Dec,12.8
558,Nicaragua,2021,Jan,10.6
558,Nicaragua,2021,Feb,10.6
558,Nicaragua,2021,Mar,13.4
558,Nicaragua,2021,Apr,13.4
558,Nicaragua,2021,May,17.1
558,Nicaragua,2021,Jun,18.9
558,Nicaragua,2021,Jul,21.2
558,Nicaragua,2021,Aug,20.2
558,Nicaragua,2021,Sep,17.6
558,Nicaragua,2021,Oct,18.6
558,Nicaragua,2021,Nov,20.8
558,Nicaragua,2021,Dec,40.1
558,Nicaragua,2022,Jan,44.5
558,Nicaragua,2022,Feb,54.4
558,Nicaragua,2022,Mar,65.6
558,Nicaragua,2022,Apr,54.2
558,Nicaragua,2022,May,49.2
558,Nicaragua,2022,Jun,59.3
558,Nicaragua,2022,Jul,70.1
558,Nicaragua,2022,Aug,68.1
558,Nicaragua,2022,Sep,69.4
558,Nicaragua,2022,Oct,77.4
558,Nicaragua,2022,Nov,87.7
558,Nicaragua,2022,Dec,117.9
558,Nicaragua,2023,Jan,76.4
558,Nicaragua,2023,Feb,62.4
558,Nicaragua,2023,Mar,68.5
558,Nicaragua,2023,Apr,80.3
558,Nicaragua,2023,May,70.0
558,Nicaragua,2023,Jun,69.3
558,Nicaragua,2023,Jul,93.5
558,Nicaragua,2023,Aug,95.5
558,Nicaragua,2023,Sep,122.1
558,Nicaragua,2023,Oct,135.1
558,Nicaragua,2023,Nov,91.3
558,Nicaragua,2023,Dec,122.1
558,Nicaragua,2024,Jan,88.6
558,Nicaragua,2024,Feb,76.1
558,Nicaragua,2024,Mar,94.1
558,Nicaragua,2024,Apr,64.4
558,Nicaragua,2024,May,79.7
558,Nicaragua,2024,Jun,78.2
558,Nicaragua,2024,Jul,84.9
558,Nicaragua,2024,Aug,72.8
558,Nicaragua,2024,Sep,60.1
558,Nicaragua,2024,Oct,63.6
558,Nicaragua,2024,Nov,72.5
558,Nicaragua,2024,Dec,119.2
558,Nicaragua,2025,Jan,88.7
558,Nicaragua,2025,Feb,63.0
558,Nicaragua,2025,Mar,71.5
558,Nicaragua,2025,Apr,84.2
558,Nicaragua,2025,May,70.4
558,Nicaragua,2025,Jun,68.6
807,North Macedonia,2015,Feb,19.8
807,North Macedonia,2015,Mar,23.9
807,North Macedonia,2015,Apr,36.8
807,North Macedonia,2015,May,57.1
807,North Macedonia,2015,Jun,50.2
807,North Macedonia,2015,Jul,60.4
807,North Macedonia,2015,Aug,69.3
807,North Macedonia,2015,Sep,60.5
807,North Macedonia,2015,Oct,40.5
807,North Macedonia,2015,Nov,25.0
807,North Macedonia,2015,Dec,23.7
807,North Macedonia,2016,Jan,21.7
807,North Macedonia,2016,Feb,20.8
807,North Macedonia,2016,Mar,29.5
807,North Macedonia,2016,Apr,39.3
807,North Macedonia,2016,May,60.9
807,North Macedonia,2016,Jun,50.3
807,North Macedonia,2016,Jul,66.8
807,North Macedonia,2016,Aug,61.7
807,North Macedonia,2016,Sep,61.0
807,North Macedonia,2016,Oct,45.6
807,North Macedonia,2016,Nov,26.4
807,North Macedonia,2016,Dec,26.4
807,North Macedonia,2017,Jan,25.0
807,North Macedonia,2017,Feb,23.3
807,North Macedonia,2017,Mar,28.6
807,North Macedonia,2017,Apr,47.1
807,North Macedonia,2017,May,65.3
807,North Macedonia,2017,Jun,62.4
807,North Macedonia,2017,Jul,88.7
807,North Macedonia,2017,Aug,90.5
807,North Macedonia,2017,Sep,78.7
807,North Macedonia,2017,Oct,55.2
807,North Macedonia,2017,Nov,32.9
807,North Macedonia,2017,Dec,32.9
807,North Macedonia,2018,Jan,30.3
807,North Macedonia,2018,Feb,26.5
807,North Macedonia,2018,Mar,36.7
807,North Macedonia,2018,Apr,59.1
807,North Macedonia,2018,May,72.6
807,North Macedonia,2018,Jun,76.4
807,North Macedonia,2018,Jul,99.3
807,North Macedonia,2018,Aug,95.7
807,North Macedonia,2018,Sep,80.9
807,North Macedonia,2018,Oct,57.7
807,North Macedonia,2018,Nov,36.1
807,North Macedonia,2018,Dec,36.1
807,North Macedonia,2019,Jan,29.4
807,North Macedonia,2019,Feb,27.1
807,North Macedonia,2019,Mar,37.6
807,North Macedonia,2019,Apr,59.9
807,North Macedonia,2019,May,68.9
807,North Macedonia,2019,Jun,89.3
807,North Macedonia,2019,Jul,97.7
807,North Macedonia,2019,Aug,100.1
807,North Macedonia,2019,Sep,95.0
807,North Macedonia,2019,Oct,68.8
807,North Macedonia,2019,Nov,43.1
807,North Macedonia,2019,Dec,40.6
807,North Macedonia,2020,Jan,35.5
807,North Macedonia,2020,Feb,29.7
807,North Macedonia,2020,Mar,11.1
807,North Macedonia,2020,Apr,0.2
807,North Macedonia,2020,May,0.2
807,North Macedonia,2020,Jun,1.9
807,North Macedonia,2020,Jul,5.0
807,North Macedonia,2020,Aug,7.2
807,North Macedonia,2020,Sep,7.3
807,North Macedonia,2020,Oct,8.7
807,North Macedonia,2020,Nov,5.5
807,North Macedonia,2020,Dec,6.0
807,North Macedonia,2021,Jan,10.7
807,North Macedonia,2021,Feb,11.8
807,North Macedonia,2021,Mar,10.9
807,North Macedonia,2021,Apr,9.1
807,North Macedonia,2021,May,17.5
807,North Macedonia,2021,Jun,24.9
807,North Macedonia,2021,Jul,45.8
807,North Macedonia,2021,Aug,55.1
807,North Macedonia,2021,Sep,36.7
807,North Macedonia,2021,Oct,31.7
807,North Macedonia,2021,Nov,21.2
807,North Macedonia,2021,Dec,18.4
807,North Macedonia,2022,Jan,18.5
807,North Macedonia,2022,Feb,18.9
807,North Macedonia,2022,Mar,22.6
807,North Macedonia,2022,Apr,31.0
807,North Macedonia,2022,May,49.0
807,North Macedonia,2022,Jun,56.5
807,North Macedonia,2022,Jul,77.9
807,North Macedonia,2022,Aug,74.7
807,North Macedonia,2022,Sep,69.6
807,North Macedonia,2022,Oct,53.4
807,North Macedonia,2022,Nov,36.3
807,North Macedonia,2022,Dec,29.0
807,North Macedonia,2023,Jan,24.6
807,North Macedonia,2023,Feb,24.5
807,North Macedonia,2023,Mar,32.0
807,North Macedonia,2023,Apr,51.9
807,North Macedonia,2023,May,71.3
807,North Macedonia,2023,Jun,84.4
807,North Macedonia,2023,Jul,106.6
807,North Macedonia,2023,Aug,102.1
807,North Macedonia,2023,Sep,90.0
807,North Macedonia,2023,Oct,66.9
807,North Macedonia,2023,Nov,45.5
807,North Macedonia,2023,Dec,34.3
807,North Macedonia,2024,Jan,28.4
807,North Macedonia,2024,Feb,27.0
807,North Macedonia,2024,Mar,40.4
807,North Macedonia,2024,Apr,63.0
807,North Macedonia,2024,May,79.4
807,North Macedonia,2024,Jun,92.2
807,North Macedonia,2024,Jul,118.8
807,North Macedonia,2024,Aug,119.6
807,North Macedonia,2024,Sep,101.7
807,North Macedonia,2024,Oct,79.9
807,North Macedonia,2024,Nov,45.7
807,North Macedonia,2024,Dec,34.1
807,North Macedonia,2025,Jan,31.5
807,North Macedonia,2025,Feb,30.0
807,North Macedonia,2025,Mar,55.3
807,North Macedonia,2025,Apr,76.2
807,North Macedonia,2025,May,101.5
807,North Macedonia,2025,Jun,101.0
807,North Macedonia,2025,Jul,121.5
807,North Macedonia,2025,Aug,117.7
807,North Macedonia,2025,Sep,100.2
578,Norway,2015,Feb,213.3
578,Norway,2015,Mar,220.1
578,Norway,2015,Apr,209.3
578,Norway,2015,May,378.0
578,Norway,2015,Jun,818.4
578,Norway,2015,Jul,1189.0
578,Norway,2015,Aug,1015.0
578,Norway,2015,Sep,392.2
578,Norway,2015,Oct,233.2
578,Norway,2015,Nov,160.4
578,Norway,2015,Dec,179.5
578,Norway,2016,Jan,189.6
578,Norway,2016,Feb,250.5
578,Norway,2016,Mar,252.0
578,Norway,2016,Apr,222.0
578,Norway,2016,May,385.8
578,Norway,2016,Jun,946.5
578,Norway,2016,Jul,1369.0
578,Norway,2016,Aug,1185.0
578,Norway,2016,Sep,450.4
578,Norway,2016,Oct,234.6
578,Norway,2016,Nov,159.7
578,Norway,2016,Dec,190.5
578,Norway,2017,Jan,182.2
578,Norway,2017,Feb,237.5
578,Norway,2017,Mar,231.2
578,Norway,2017,Apr,217.1
578,Norway,2017,May,433.3
578,Norway,2017,Jun,942.4
578,Norway,2017,Jul,1389.0
578,Norway,2017,Aug,1187.0
578,Norway,2017,Sep,457.3
578,Norway,2017,Oct,227.7
578,Norway,2017,Nov,162.5
578,Norway,2017,Dec,178.5
578,Norway,2018,Jan,185.9
578,Norway,2018,Feb,220.3
578,Norway,2018,Mar,231.5
578,Norway,2018,Apr,206.1
578,Norway,2018,May,433.0
578,Norway,2018,Jun,931.5
578,Norway,2018,Jul,1366.0
578,Norway,2018,Aug,1159.0
578,Norway,2018,Sep,420.8
578,Norway,2018,Oct,222.3
578,Norway,2018,Nov,146.2
578,Norway,2018,Dec,165.2
578,Norway,2019,Jan,178.5
578,Norway,2019,Feb,215.9
578,Norway,2019,Mar,240.0
578,Norway,2019,Apr,240.0
578,Norway,2019,May,419.7
578,Norway,2019,Jun,947.6
578,Norway,2019,Jul,1409.0
578,Norway,2019,Aug,1224.0
578,Norway,2019,Sep,433.9
578,Norway,2019,Oct,236.7
578,Norway,2019,Nov,159.0
578,Norway,2019,Dec,200.6
578,Norway,2020,Jan,200.7
578,Norway,2020,Feb,252.3
578,Norway,2020,Mar,102.9
578,Norway,2020,Apr,11.7
578,Norway,2020,May,20.3
578,Norway,2020,Jun,52.3
578,Norway,2020,Jul,264.2
578,Norway,2020,Aug,311.0
578,Norway,2020,Sep,73.3
578,Norway,2020,Oct,44.9
578,Norway,2020,Nov,26.9
578,Norway,2020,Dec,26.7
578,Norway,2021,Jan,29.5
578,Norway,2021,Feb,23.5
578,Norway,2021,Mar,24.8
578,Norway,2021,Apr,23.9
578,Norway,2021,May,23.9
578,Norway,2021,Jun,48.1
578,Norway,2021,Jul,271.4
578,Norway,2021,Aug,433.7
578,Norway,2021,Sep,203.4
578,Norway,2021,Oct,134.8
578,Norway,2021,Nov,111.6
578,Norway,2021,Dec,100.5
578,Norway,2022,Jan,98.3
578,Norway,2022,Feb,162.4
578,Norway,2022,Mar,191.6
578,Norway,2022,Apr,182.3
578,Norway,2022,May,330.9
578,Norway,2022,Jun,804.4
578,Norway,2022,Jul,1204.0
578,Norway,2022,Aug,1053.0
578,Norway,2022,Sep,398.5
578,Norway,2022,Oct,206.9
578,Norway,2022,Nov,162.1
578,Norway,2022,Dec,185.0
578,Norway,2023,Jan,176.6
578,Norway,2023,Feb,235.8
578,Norway,2023,Mar,237.2
578,Norway,2023,Apr,225.7
578,Norway,2023,May,411.3
578,Norway,2023,Jun,923.8
578,Norway,2023,Jul,1383.0
578,Norway,2023,Aug,1206.0
578,Norway,2023,Sep,472.2
578,Norway,2023,Oct,253.0
578,Norway,2023,Nov,195.3
578,Norway,2023,Dec,231.5
578,Norway,2024,Jan,223.7
578,Norway,2024,Feb,303.1
578,Norway,2024,Mar,322.8
578,Norway,2024,Apr,269.8
578,Norway,2024,May,461.3
578,Norway,2024,Jun,963.2
578,Norway,2024,Jul,1416.0
578,Norway,2024,Aug,1259.0
578,Norway,2024,Sep,557.0
578,Norway,2024,Oct,339.4
578,Norway,2024,Nov,257.1
578,Norway,2024,Dec,298.4
578,Norway,2025,Jan,276.2
